date,ticker,open,high,low,close,volume
2023-07-27,BBRI,5770,5790,5710,5730,15726148
2023-07-28,BBRI,5780,6070,5490,5760,5937753
2023-07-31,BBRI,5760,5810,5690,5740,5788975
2023-08-01,BBRI,5730,5740,5730,5740,9647903
2023-08-02,BBRI,5740,5790,5720,5770,5343157
2023-08-03,BBRI,5720,5730,5680,5700,10009376
2023-08-04,BBRI,5740,5930,5700,5880,10220766
2023-08-07,BBRI,5930,6100,5860,6030,5883041
2023-08-08,BBRI,5940,6020,5810,5890,12947368
2023-08-09,BBRI,5930,6220,5810,6100,13670618
2023-08-10,BBRI,6130,6270,6040,6180,14226310
2023-08-11,BBRI,6210,6330,6090,6200,5746063
2023-08-14,BBRI,6180,6260,6170,6250,8155016
2023-08-15,BBRI,6210,6290,6110,6190,12411636
2023-08-16,BBRI,6280,6370,6220,6320,5498977
2023-08-17,BBRI,6360,6480,6200,6320,13845932
2023-08-18,BBRI,6310,6330,6210,6230,7431855
2023-08-21,BBRI,6280,6420,6230,6370,7422295
2023-08-22,BBRI,6380,6440,6360,6410,7349142
2023-08-23,BBRI,6430,6740,6230,6530,6076721
2023-08-24,BBRI,6550,6590,6470,6520,7088661
2023-08-25,BBRI,6570,6670,6500,6600,4845611
2023-08-28,BBRI,6540,6540,6420,6420,5567781
2023-08-29,BBRI,6380,6450,6310,6370,8100835
2023-08-30,BBRI,6350,6480,6270,6400,9564736
2023-08-31,BBRI,6430,6510,6400,6480,16618508
2023-09-01,BBRI,6520,6590,6480,6550,5842655
2023-09-04,BBRI,6590,6640,6570,6620,11363791
2023-09-05,BBRI,6610,6830,6440,6660,17709704
2023-09-06,BBRI,6690,6710,6660,6690,6993301
2023-09-07,BBRI,6700,6740,6650,6700,5919515
2023-09-08,BBRI,6700,6720,6600,6620,14108807
2023-09-11,BBRI,6680,6710,6630,6670,5123081
2023-09-12,BBRI,6680,6690,6560,6560,11533705
2023-09-13,BBRI,6570,6730,6440,6590,7709558
2023-09-14,BBRI,6580,6620,6530,6560,8824026
2023-09-15,BBRI,6590,6630,6560,6610,9467800
2023-09-18,BBRI,6600,6730,6450,6570,9568219
2023-09-19,BBRI,6650,6810,6630,6790,17029339
2023-09-20,BBRI,6830,6990,6680,6830,9568790
2023-09-21,BBRI,6820,6990,6690,6850,10377235
2023-09-22,BBRI,6840,6970,6680,6810,14167221
2023-09-25,BBRI,6780,6860,6660,6740,8998409
2023-09-26,BBRI,6720,6770,6590,6640,14357196
2023-09-27,BBRI,6660,6770,6510,6620,18643284
2023-09-28,BBRI,6590,6670,6500,6590,6475829
2023-09-29,BBRI,6600,6670,6560,6620,17336844
2023-10-02,BBRI,6550,6650,6420,6520,6383435
2023-10-03,BBRI,6540,6590,6530,6580,7339181
2023-10-04,BBRI,6550,6760,6430,6630,20378778
2023-10-05,BBRI,6630,6700,6610,6680,9445046
2023-10-06,BBRI,6660,6820,6590,6740,10714247
2023-10-09,BBRI,6740,6760,6680,6700,8234520
2023-10-10,BBRI,6730,7000,6560,6840,8426051
2023-10-11,BBRI,6840,6910,6710,6780,20059501
2023-10-12,BBRI,6760,6950,6530,6710,9493770
2023-10-13,BBRI,6720,6760,6510,6540,11110130
2023-10-16,BBRI,6580,6800,6460,6670,6697931
2023-10-17,BBRI,6720,6830,6570,6670,20383062
2023-10-18,BBRI,6640,6700,6550,6610,46008665
2023-10-19,BBRI,6680,6730,6590,6640,10734218
2023-10-20,BBRI,6600,6610,6530,6540,10975227
2023-10-23,BBRI,6480,6530,6370,6410,10173587
2023-10-24,BBRI,6420,6640,6260,6470,16933579
2023-10-25,BBRI,6540,6710,6430,6610,10269279
2023-10-26,BBRI,6630,6730,6620,6720,21643069
2023-10-27,BBRI,6700,6740,6640,6670,15662841
2023-10-30,BBRI,6680,6840,6510,6670,9239540
2023-10-31,BBRI,6720,6730,6680,6690,10938293
2023-11-01,BBRI,6630,6690,6520,6580,16397336
2023-11-02,BBRI,6580,6920,6460,6790,12946167
2023-11-03,BBRI,6800,6820,6770,6780,7464186
2023-11-06,BBRI,6780,6880,6620,6720,15207501
2023-11-07,BBRI,6740,6940,6550,6750,15742020
2023-11-08,BBRI,6710,6740,6600,6620,5244061
2023-11-09,BBRI,6620,6680,6610,6670,17872412
2023-11-10,BBRI,6640,6720,6530,6610,5847650
2023-11-13,BBRI,6550,6670,6360,6480,9059376
2023-11-14,BBRI,6430,6550,6370,6480,7552417
2023-11-15,BBRI,6490,6560,6410,6480,4793881
2023-11-16,BBRI,6470,6610,6420,6550,15960573
2023-11-17,BBRI,6530,6600,6500,6560,9109090
2023-11-20,BBRI,6590,6630,6590,6620,18280657
2023-11-21,BBRI,6610,6620,6590,6600,15123338
2023-11-22,BBRI,6600,6740,6520,6650,15279181
2023-11-23,BBRI,6590,6640,6540,6590,23047821
2023-11-24,BBRI,6610,6840,6470,6700,18560609
2023-11-27,BBRI,6720,6870,6650,6800,9920805
2023-11-28,BBRI,6790,6850,6700,6770,9044949
2023-11-29,BBRI,6750,6810,6630,6690,9738814
2023-11-30,BBRI,6770,6820,6750,6800,5621050
2023-12-01,BBRI,6860,7080,6790,7010,10775998
2023-12-04,BBRI,7010,7050,6970,7010,9857596
2023-12-05,BBRI,6990,7150,6750,6910,6331413
2023-12-06,BBRI,6870,6890,6690,6720,20688806
2023-12-07,BBRI,6720,6880,6570,6730,10016627
2023-12-08,BBRI,6740,6810,6610,6680,7677110
2023-12-11,BBRI,6620,6630,6500,6510,13914378
2023-12-12,BBRI,6530,6720,6450,6630,4934250
2023-12-13,BBRI,6590,6660,6490,6560,6882211
2023-12-14,BBRI,6460,6560,6300,6400,14618446
2023-12-15,BBRI,6370,6390,6340,6370,7850621
2023-12-18,BBRI,6350,6350,6350,6350,5362802
2023-12-19,BBRI,6370,6520,6310,6460,11407749
2023-12-20,BBRI,6390,6480,6310,6390,16343170
2023-12-21,BBRI,6350,6390,6290,6330,3607199
2023-12-22,BBRI,6300,6350,6050,6100,3321293
2023-12-25,BBRI,6070,6260,5850,6030,28341735
2023-12-26,BBRI,6050,6130,6000,6080,3156543
2023-12-27,BBRI,6100,6230,6030,6160,6107604
2023-12-28,BBRI,6150,6220,5970,6040,5292521
2023-12-29,BBRI,5990,6060,5820,5890,7525481
2019-01-02,TLKM,3800,3850,3760,3820,11896997
2019-01-03,TLKM,3790,3800,3780,3780,12271745
2019-01-04,TLKM,3790,3900,3670,3780,13722494
2019-01-07,TLKM,3760,3910,3650,3790,27627168
2019-01-08,TLKM,3790,3880,3730,3820,9599975
2019-01-09,TLKM,3790,3860,3710,3780,7706585
2019-01-10,TLKM,3780,3820,3760,3790,16261645
2019-01-11,TLKM,3820,3850,3760,3790,13994686
2019-01-14,TLKM,3790,3820,3770,3790,6851625
2019-01-15,TLKM,3790,3830,3780,3820,6804931
2019-01-16,TLKM,3830,3880,3800,3850,6681836
2019-01-17,TLKM,3850,3870,3850,3870,8735315
2019-01-18,TLKM,3830,3850,3820,3830,9255453
2019-01-21,TLKM,3840,3880,3840,3870,15710238
2019-01-22,TLKM,3870,3890,3850,3870,23313967
2019-01-23,TLKM,3880,3940,3830,3890,14019079
2019-01-24,TLKM,3900,3940,3880,3910,5184845
2019-01-25,TLKM,3910,3920,3900,3900,27714421
2019-01-28,TLKM,3900,3920,3850,3880,7841179
2019-01-29,TLKM,3880,3980,3840,3930,20383780
2019-01-30,TLKM,3910,3940,3870,3890,3439589
2019-01-31,TLKM,3910,3970,3870,3940,11857130
2019-02-01,TLKM,3930,3960,3920,3950,11977605
2019-02-04,TLKM,3920,3930,3900,3900,8939461
2019-02-05,TLKM,3900,3960,3840,3890,9461003
2019-02-06,TLKM,3880,3960,3830,3910,4299531
2019-02-07,TLKM,3910,3940,3900,3930,8199224
2019-02-08,TLKM,3890,3920,3870,3900,6938007
2019-02-11,TLKM,3880,3900,3850,3870,11398907
2019-02-12,TLKM,3880,3910,3860,3890,10214928
2019-02-13,TLKM,3880,3900,3870,3890,15966714
2019-02-14,TLKM,3850,3870,3810,3830,6271275
2019-02-15,TLKM,3810,3820,3780,3800,5939696
2019-02-18,TLKM,3800,3840,3770,3810,10246912
2019-02-19,TLKM,3800,3860,3730,3780,15765902
2019-02-20,TLKM,3800,3820,3740,3760,6007486
2019-02-21,TLKM,3750,3800,3730,3770,6673014
2019-02-22,TLKM,3770,3790,3710,3730,9066901
2019-02-25,TLKM,3730,3770,3690,3730,12775008
2019-02-26,TLKM,3760,3790,3720,3750,26945005
2019-02-27,TLKM,3750,3760,3720,3730,6078978
2019-02-28,TLKM,3740,3810,3710,3780,7237619
2019-03-01,TLKM,3790,3800,3780,3790,17664799
2019-03-04,TLKM,3770,3780,3710,3720,5259821
2019-03-05,TLKM,3730,3750,3680,3690,4813378
2019-03-06,TLKM,3680,3760,3620,3700,8636510
2019-03-07,TLKM,3730,3800,3720,3790,15400850
2019-03-08,TLKM,3780,3780,3750,3750,5670850
2019-03-11,TLKM,3740,3770,3680,3710,9937499
2019-03-12,TLKM,3700,3740,3680,3720,6175495
2019-03-13,TLKM,3690,3700,3660,3660,8086474
2019-03-14,TLKM,3680,3760,3630,3700,9479724
2019-03-15,TLKM,3700,3720,3680,3700,16835473
2019-03-18,TLKM,3690,3690,3650,3650,12201458
2019-03-19,TLKM,3650,3740,3620,3710,9323899
2019-03-20,TLKM,3710,3750,3660,3710,19644302
2019-03-21,TLKM,3690,3730,3660,3690,5820116
2019-03-22,TLKM,3690,3690,3660,3660,16118051
2019-03-25,TLKM,3670,3710,3640,3680,12657621
2019-03-26,TLKM,3670,3720,3640,3690,5854086
2019-03-27,TLKM,3710,3740,3680,3710,9280321
2019-03-28,TLKM,3740,3800,3720,3780,4970676
2019-03-29,TLKM,3760,3820,3680,3740,7206130
2019-04-01,TLKM,3760,3820,3720,3790,11213233
2019-04-02,TLKM,3770,3790,3750,3770,12759900
2019-04-03,TLKM,3750,3760,3730,3740,11485534
2019-04-04,TLKM,3740,3760,3740,3750,5894774
2019-04-05,TLKM,3760,3820,3740,3800,4253965
2019-04-08,TLKM,3800,3800,3730,3730,20066108
2019-04-09,TLKM,3740,3760,3670,3690,7120563
2019-04-10,TLKM,3690,3710,3670,3700,12410345
2019-04-11,TLKM,3700,3710,3700,3710,6624662
2019-04-12,TLKM,3700,3750,3690,3730,10640290
2019-04-15,TLKM,3740,3750,3710,3720,20124951
2019-04-16,TLKM,3720,3770,3670,3720,13073309
2019-04-17,TLKM,3750,3900,3660,3800,5327030
2019-04-18,TLKM,3800,3860,3680,3740,10030204
2019-04-19,TLKM,3760,3770,3760,3770,3590317
2019-04-22,TLKM,3740,3740,3680,3680,10048221
2019-04-23,TLKM,3670,3710,3610,3650,19031312
2019-04-24,TLKM,3650,3700,3540,3590,8010364
2019-04-25,TLKM,3570,3620,3500,3540,5537657
2019-04-26,TLKM,3580,3700,3510,3620,22403471
2019-04-29,TLKM,3610,3680,3540,3600,20391945
2019-04-30,TLKM,3600,3650,3570,3620,13627853
2019-05-01,TLKM,3620,3650,3600,3630,15145781
2019-05-02,TLKM,3620,3650,3590,3610,14135472
2019-05-03,TLKM,3610,3630,3570,3590,9523631
2019-05-06,TLKM,3620,3660,3580,3620,8266547
2019-05-07,TLKM,3610,3660,3580,3630,9147805
2019-05-08,TLKM,3630,3650,3600,3610,13899807
2019-05-09,TLKM,3660,3730,3620,3690,10424090
2019-05-10,TLKM,3680,3750,3620,3690,11607860
2019-05-13,TLKM,3680,3730,3610,3660,12268619
2019-05-14,TLKM,3650,3710,3600,3650,5211794
2019-05-15,TLKM,3650,3750,3550,3650,5867120
2019-05-16,TLKM,3630,3660,3600,3630,5526749
2019-05-17,TLKM,3640,3710,3520,3580,5849405
2019-05-20,TLKM,3580,3610,3560,3590,17988175
2019-05-21,TLKM,3570,3600,3540,3570,16334935
2019-05-22,TLKM,3590,3620,3580,3620,3071610
2019-05-23,TLKM,3600,3640,3540,3580,9931591
2019-05-24,TLKM,3590,3620,3570,3600,12751327
2019-05-27,TLKM,3620,3690,3600,3670,10209831
2019-05-28,TLKM,3690,3750,3670,3730,11005877
2019-05-29,TLKM,3730,3780,3670,3710,14521865
2019-05-30,TLKM,3720,3770,3690,3740,8820205
2019-05-31,TLKM,3750,3850,3680,3770,9027118
2019-06-03,TLKM,3770,3820,3730,3780,18701228
2019-06-04,TLKM,3780,3820,3710,3750,10969110
2019-06-05,TLKM,3760,3790,3740,3770,12163168
2019-06-06,TLKM,3760,3810,3670,3720,9134504
2019-06-07,TLKM,3720,3780,3680,3740,26756130
2019-06-10,TLKM,3750,3810,3670,3740,33718596
2019-06-11,TLKM,3750,3810,3730,3790,17269618
2019-06-12,TLKM,3780,3830,3700,3750,10758931
2019-06-13,TLKM,3750,3790,3700,3740,15752748
2019-06-14,TLKM,3750,3790,3740,3780,15124151
2019-06-17,TLKM,3790,3870,3740,3810,2690107
2019-06-18,TLKM,3800,3820,3790,3810,8470875
2019-06-19,TLKM,3820,3850,3810,3840,19218915
2019-06-20,TLKM,3840,3900,3800,3860,13180622
2019-06-21,TLKM,3830,3870,3790,3830,16005859
2019-06-24,TLKM,3870,3900,3860,3890,12494022
2019-06-25,TLKM,3910,3960,3890,3940,14450999
2019-06-26,TLKM,3960,4010,3890,3940,18854531
2019-06-27,TLKM,3960,4050,3880,3970,10741718
2019-06-28,TLKM,3970,4030,3890,3950,6068751
2019-07-01,TLKM,3920,3960,3880,3910,9212044
2019-07-02,TLKM,3920,3960,3850,3890,10968115
2019-07-03,TLKM,3830,3870,3790,3820,8476414
2019-07-04,TLKM,3830,3880,3800,3850,9103239
2019-07-05,TLKM,3840,3990,3740,3880,15589789
2019-07-08,TLKM,3870,3900,3850,3870,9732401
2019-07-09,TLKM,3880,3920,3860,3900,9073725
2019-07-10,TLKM,3890,3940,3870,3920,4087029
2019-07-11,TLKM,3900,3950,3760,3820,4838748
2019-07-12,TLKM,3810,3880,3700,3780,6601455
2019-07-15,TLKM,3780,3820,3760,3800,8481575
2019-07-16,TLKM,3830,3910,3800,3870,15222747
2019-07-17,TLKM,3880,3890,3850,3850,7677797
2019-07-18,TLKM,3830,3840,3780,3800,9460312
2019-07-19,TLKM,3810,3840,3760,3800,11816755
2019-07-22,TLKM,3800,3850,3760,3810,9464937
2019-07-23,TLKM,3800,3820,3790,3810,51513274
2019-07-24,TLKM,3770,3780,3750,3760,12583671
2019-07-25,TLKM,3750,3770,3720,3750,20964347
2019-07-26,TLKM,3770,3820,3750,3800,13174987
2019-07-29,TLKM,3810,3820,3790,3800,11640821
2019-07-30,TLKM,3810,3820,3810,3820,5110229
2019-07-31,TLKM,3840,3940,3780,3880,30116892
2019-08-01,TLKM,3890,3930,3880,3930,12882584
2019-08-02,TLKM,3930,4000,3890,3960,19810083
2019-08-05,TLKM,3940,3990,3890,3940,4164898
2019-08-06,TLKM,3920,4030,3740,3840,6177398
2019-08-07,TLKM,3850,3920,3820,3890,6162150
2019-08-08,TLKM,3890,3930,3880,3910,18873203
2019-08-09,TLKM,3900,3910,3890,3900,7706746
2019-08-12,TLKM,3900,4010,3840,3950,14808728
2019-08-13,TLKM,3970,4060,3910,4000,7887569
2019-08-14,TLKM,4010,4050,3990,4020,15189435
2019-08-15,TLKM,4040,4100,3970,4030,2784273
2019-08-16,TLKM,4020,4040,3970,4000,8134158
2019-08-19,TLKM,4030,4080,3990,4040,10357994
2019-08-20,TLKM,4050,4090,3990,4030,10504563
2019-08-21,TLKM,4010,4080,3950,4020,6455592
2019-08-22,TLKM,4010,4030,3980,3990,9029955
2019-08-23,TLKM,3980,3990,3950,3960,14255048
2019-08-26,TLKM,3980,3990,3940,3960,8695543
2019-08-27,TLKM,3950,4030,3900,3980,9692989
2019-08-28,TLKM,3970,4010,3900,3940,21389980
2019-08-29,TLKM,3910,3970,3890,3960,13106240
2019-08-30,TLKM,3970,4070,3890,3990,7339175
2019-09-02,TLKM,4010,4020,3980,3990,6766808
2019-09-03,TLKM,4040,4100,4010,4070,11602655
2019-09-04,TLKM,4060,4120,4030,4080,20717163
2019-09-05,TLKM,4070,4120,4040,4090,8896122
2019-09-06,TLKM,4100,4120,4060,4080,7698935
2019-09-09,TLKM,4080,4150,3970,4030,10754583
2019-09-10,TLKM,4040,4070,3980,4010,8969938
2019-09-11,TLKM,4010,4040,3930,3970,12740747
2019-09-12,TLKM,3970,4000,3920,3960,11499167
2019-09-13,TLKM,3970,3980,3960,3970,5707801
2019-09-16,TLKM,3980,4030,3960,4010,14054963
2019-09-17,TLKM,4020,4100,3960,4040,9681439
2019-09-18,TLKM,4020,4030,3990,3990,12861873
2019-09-19,TLKM,3970,3990,3930,3950,6073919
2019-09-20,TLKM,3960,3970,3920,3940,4482999
2019-09-23,TLKM,3940,4000,3900,3960,15903906
2019-09-24,TLKM,3960,4020,3890,3960,18123343
2019-09-25,TLKM,3930,3940,3930,3930,6360544
2019-09-26,TLKM,3930,3970,3830,3870,6004733
2019-09-27,TLKM,3900,3920,3890,3910,17878778
2019-09-30,TLKM,3890,3940,3810,3860,20593908
2019-10-01,TLKM,3860,3870,3840,3860,11639472
2019-10-02,TLKM,3860,3890,3840,3870,14511904
2019-10-03,TLKM,3870,3930,3800,3860,29844950
2019-10-04,TLKM,3830,3870,3800,3840,7183161
2019-10-07,TLKM,3810,3820,3780,3790,14679591
2019-10-08,TLKM,3780,3850,3700,3760,19566546
2019-10-09,TLKM,3780,3820,3760,3810,10015755
2019-10-10,TLKM,3790,3830,3770,3800,11105870
2019-10-11,TLKM,3790,3820,3760,3780,12521902
2019-10-14,TLKM,3760,3790,3750,3780,20349021
2019-10-15,TLKM,3770,3840,3660,3740,14113146
2019-10-16,TLKM,3770,3790,3690,3720,11369723
2019-10-17,TLKM,3730,3750,3690,3710,19917856
2019-10-18,TLKM,3720,3730,3690,3700,20641249
2019-10-21,TLKM,3700,3740,3650,3690,14171141
2019-10-22,TLKM,3690,3730,3600,3650,6813080
2019-10-23,TLKM,3640,3760,3590,3700,6200146
2019-10-24,TLKM,3710,3720,3640,3650,8474220
2019-10-25,TLKM,3650,3690,3620,3650,11113565
2019-10-28,TLKM,3640,3750,3550,3660,5042059
2019-10-29,TLKM,3680,3790,3600,3700,8265034
2019-10-30,TLKM,3690,3720,3630,3660,10009263
2019-10-31,TLKM,3670,3750,3620,3710,4609290
2019-11-01,TLKM,3700,3730,3660,3690,14785967
2019-11-04,TLKM,3700,3740,3650,3690,7838929
2019-11-05,TLKM,3690,3730,3660,3700,13617267
2019-11-06,TLKM,3680,3720,3600,3640,18526242
2019-11-07,TLKM,3620,3650,3550,3580,8151366
2019-11-08,TLKM,3560,3560,3540,3540,10666198
2019-11-11,TLKM,3510,3540,3480,3500,7456860
2019-11-12,TLKM,3520,3530,3480,3490,21882458
2019-11-13,TLKM,3520,3590,3470,3540,3991024
2019-11-14,TLKM,3550,3580,3530,3570,16314059
2019-11-15,TLKM,3600,3600,3580,3580,7156983
2019-11-18,TLKM,3600,3630,3560,3590,12212543
2019-11-19,TLKM,3600,3630,3570,3610,9559377
2019-11-20,TLKM,3630,3640,3620,3640,2341910
2019-11-21,TLKM,3620,3650,3530,3560,7504750
2019-11-22,TLKM,3550,3550,3470,3470,30434518
2019-11-25,TLKM,3470,3500,3450,3480,13281238
2019-11-26,TLKM,3480,3520,3440,3480,5275231
2019-11-27,TLKM,3490,3500,3460,3470,5644132
2019-11-28,TLKM,3470,3490,3450,3470,13033109
2019-11-29,TLKM,3490,3500,3460,3470,11479331
2019-12-02,TLKM,3470,3490,3390,3420,6545268
2019-12-03,TLKM,3420,3440,3380,3400,15144917
2019-12-04,TLKM,3400,3420,3330,3360,7086081
2019-12-05,TLKM,3370,3380,3350,3350,6083625
2019-12-06,TLKM,3370,3380,3340,3340,10816776
2019-12-09,TLKM,3330,3370,3280,3320,14696668
2019-12-10,TLKM,3320,3390,3280,3340,17839081
2019-12-11,TLKM,3340,3400,3320,3370,9711011
2019-12-12,TLKM,3350,3360,3330,3340,7604246
2019-12-13,TLKM,3340,3360,3290,3310,8599878
2019-12-16,TLKM,3320,3400,3280,3370,9484142
2019-12-17,TLKM,3360,3420,3290,3350,14656763
2019-12-18,TLKM,3340,3400,3260,3320,11888237
2019-12-19,TLKM,3350,3450,3320,3410,11078624
2019-12-20,TLKM,3420,3450,3390,3420,9818541
2019-12-23,TLKM,3430,3480,3410,3460,4531922
2019-12-24,TLKM,3460,3560,3390,3490,8126064
2019-12-25,TLKM,3470,3500,3410,3440,20232517
2019-12-26,TLKM,3460,3580,3360,3480,8385690
2019-12-27,TLKM,3480,3550,3480,3540,11313146
2019-12-30,TLKM,3530,3600,3450,3520,17188892
2019-12-31,TLKM,3510,3520,3480,3490,4369771
2020-01-01,TLKM,3520,3560,3500,3540,7641240
2020-01-02,TLKM,3550,3600,3510,3570,6329221
2020-01-03,TLKM,3540,3550,3530,3540,4588068
2020-01-06,TLKM,3510,3570,3440,3490,28831990
2020-01-07,TLKM,3490,3500,3460,3460,6097140
2020-01-08,TLKM,3470,3530,3450,3500,12537854
2020-01-09,TLKM,3510,3560,3450,3500,6199213
2020-01-10,TLKM,3490,3550,3430,3490,17600155
2020-01-13,TLKM,3510,3560,3480,3530,8101543
2020-01-14,TLKM,3540,3550,3500,3500,5438055
2020-01-15,TLKM,3480,3510,3470,3500,12639424
2020-01-16,TLKM,3500,3530,3460,3490,3479225
2020-01-17,TLKM,3510,3530,3470,3500,10524993
2020-01-20,TLKM,3500,3550,3450,3500,7883355
2020-01-21,TLKM,3460,3470,3400,3410,21302261
2020-01-22,TLKM,3410,3420,3400,3410,4795714
2020-01-23,TLKM,3420,3420,3410,3420,4589695
2020-01-24,TLKM,3410,3430,3400,3430,6887034
2020-01-27,TLKM,3430,3440,3390,3400,4941862
2020-01-28,TLKM,3420,3450,3410,3440,11270002
2020-01-29,TLKM,3470,3540,3450,3520,4617302
2020-01-30,TLKM,3530,3580,3490,3530,11992024
2020-01-31,TLKM,3560,3590,3560,3590,7212064
2020-02-03,TLKM,3600,3620,3580,3600,10851839
2020-02-04,TLKM,3620,3700,3540,3630,7376018
2020-02-05,TLKM,3630,3690,3580,3640,9188367
2020-02-06,TLKM,3620,3620,3580,3580,11020925
2020-02-07,TLKM,3570,3570,3550,3550,5979636
2020-02-10,TLKM,3560,3610,3460,3510,6805935
2020-02-11,TLKM,3510,3540,3470,3500,19605626
2020-02-12,TLKM,3490,3540,3460,3510,7612155
2020-02-13,TLKM,3480,3530,3400,3440,17655591
2020-02-14,TLKM,3450,3520,3370,3440,7809377
2020-02-17,TLKM,3470,3480,3450,3470,22478530
2020-02-18,TLKM,3450,3470,3380,3400,20108406
2020-02-19,TLKM,3410,3430,3390,3410,5849466
2020-02-20,TLKM,3410,3490,3250,3320,22375143
2020-02-21,TLKM,3300,3320,3280,3310,7277142
2020-02-24,TLKM,3320,3340,3280,3300,9930655
2020-02-25,TLKM,3280,3290,3240,3250,6740790
2020-02-26,TLKM,3260,3270,3240,3250,16415439
2020-02-27,TLKM,3260,3340,3250,3330,13643321
2020-02-28,TLKM,3330,3360,3290,3320,14414403
2020-03-02,TLKM,3300,3310,3290,3300,7592302
2020-03-03,TLKM,3300,3340,3290,3330,21055841
2020-03-04,TLKM,3340,3410,3300,3380,6985689
2020-03-05,TLKM,3380,3420,3340,3380,26443937
2020-03-06,TLKM,3370,3370,3340,3350,1950936
2020-03-09,TLKM,3350,3420,3300,3360,13604621
2020-03-10,TLKM,3360,3400,3330,3370,3616153
2020-03-11,TLKM,3370,3480,3300,3410,6721830
2020-03-12,TLKM,3400,3490,3380,3460,18116099
2020-03-13,TLKM,3490,3510,3440,3460,9317677
2020-03-16,TLKM,3470,3530,3450,3500,6828065
2020-03-17,TLKM,3500,3600,3440,3530,8119247
2020-03-18,TLKM,3510,3550,3420,3450,9243400
2020-03-19,TLKM,3440,3460,3370,3380,10458998
2020-03-20,TLKM,3380,3410,3340,3370,17791891
2020-03-23,TLKM,3370,3400,3330,3350,4513195
2020-03-24,TLKM,3370,3480,3300,3410,8569605
2020-03-25,TLKM,3410,3430,3400,3420,19526069
2020-03-26,TLKM,3420,3450,3360,3390,13783547
2020-03-27,TLKM,3400,3470,3330,3400,13953559
2020-03-30,TLKM,3370,3420,3350,3390,19022856
2020-03-31,TLKM,3400,3400,3370,3380,10335750
2020-04-01,TLKM,3380,3430,3310,3360,11780278
2020-04-02,TLKM,3350,3370,3320,3350,9683995
2020-04-03,TLKM,3350,3360,3320,3340,7540575
2020-04-06,TLKM,3330,3350,3300,3320,9407397
2020-04-07,TLKM,3310,3320,3300,3310,10373054
2020-04-08,TLKM,3340,3390,3330,3390,11720774
2020-04-09,TLKM,3410,3450,3390,3420,12079642
2020-04-10,TLKM,3440,3490,3390,3440,5217667
2020-04-13,TLKM,3430,3470,3400,3440,6615740
2020-04-14,TLKM,3440,3460,3420,3440,28764235
2020-04-15,TLKM,3450,3460,3440,3450,7294998
2020-04-16,TLKM,3430,3440,3430,3430,16267701
2020-04-17,TLKM,3430,3440,3410,3420,10547339
2020-04-20,TLKM,3400,3410,3390,3390,5529118
2020-04-21,TLKM,3400,3400,3390,3400,10537589
2020-04-22,TLKM,3400,3420,3400,3420,10578446
2020-04-23,TLKM,3390,3450,3350,3400,22621031
2020-04-24,TLKM,3380,3390,3350,3360,15803341
2020-04-27,TLKM,3380,3410,3370,3390,9313122
2020-04-28,TLKM,3410,3470,3320,3380,11166889
2020-04-29,TLKM,3350,3400,3320,3370,18008843
2020-04-30,TLKM,3370,3460,3290,3370,16523194
2020-05-01,TLKM,3360,3470,3300,3400,5764457
2020-05-04,TLKM,3400,3430,3340,3370,11519075
2020-05-05,TLKM,3360,3420,3320,3380,13424016
2020-05-06,TLKM,3400,3420,3330,3360,30556138
2020-05-07,TLKM,3400,3460,3380,3430,6535491
2020-05-08,TLKM,3430,3480,3400,3440,3976050
2020-05-11,TLKM,3460,3490,3450,3490,12225951
2020-05-12,TLKM,3490,3540,3420,3470,6582230
2020-05-13,TLKM,3470,3490,3450,3470,5704672
2020-05-14,TLKM,3470,3530,3440,3500,14972435
2020-05-15,TLKM,3490,3500,3420,3430,6050273
2020-05-18,TLKM,3420,3460,3420,3450,12144135
2020-05-19,TLKM,3490,3550,3480,3540,12573267
2020-05-20,TLKM,3570,3580,3550,3560,8296696
2020-05-21,TLKM,3560,3580,3530,3550,14822208
2020-05-22,TLKM,3550,3590,3480,3520,16803193
2020-05-25,TLKM,3500,3570,3430,3510,6961540
2020-05-26,TLKM,3510,3510,3510,3510,12942460
2020-05-27,TLKM,3540,3580,3520,3570,11228393
2020-05-28,TLKM,3600,3700,3540,3630,12215678
2020-05-29,TLKM,3650,3690,3630,3670,8026031
2020-06-01,TLKM,3650,3670,3600,3620,9596868
2020-06-02,TLKM,3630,3650,3610,3640,7243826
2020-06-03,TLKM,3650,3700,3580,3640,17824085
2020-06-04,TLKM,3640,3650,3630,3640,13474967
2020-06-05,TLKM,3630,3690,3610,3670,4399303
2020-06-08,TLKM,3660,3670,3630,3650,7244507
2020-06-09,TLKM,3620,3650,3600,3630,7246091
2020-06-10,TLKM,3640,3650,3640,3640,17783764
2020-06-11,TLKM,3600,3600,3580,3590,12067332
2020-06-12,TLKM,3590,3670,3530,3610,9525081
2020-06-15,TLKM,3620,3640,3600,3620,11791916
2020-06-16,TLKM,3610,3650,3590,3630,5593146
2020-06-17,TLKM,3610,3720,3490,3580,8777518
2020-06-18,TLKM,3580,3600,3580,3590,5381589
2020-06-19,TLKM,3600,3650,3580,3630,36875553
2020-06-22,TLKM,3650,3680,3650,3680,4164093
2020-06-23,TLKM,3690,3700,3690,3700,10262234
2020-06-24,TLKM,3700,3750,3700,3740,8310272
2020-06-25,TLKM,3720,3730,3630,3640,11642734
